CUSTOMER_ID,GENDER,AGE,MOSAIC BANDS,PRE-CAMPAIGN EXPENDITURE,PRE-CAMPAIGN VISITS,RESPONSE TO CAMPAIGN
"Cust_0968","Male",37,"Mos_04",61,2,"No"
"Cust_0969","Male",37,"Mos_02",79,1,"No"
"Cust_0970","Male",37,"Mos_08",82,5,"No"
"Cust_0971","Male",37,"Mos_02",67,2,"No"
"Cust_0972","Male",37,"Mos_06",61,3,"No"
"Cust_0973","Male",37,"Mos_03",81,6,"No"
"Cust_0974","Male",37,"Mos_08",55,1,"No"
"Cust_0975","Male",37,"Mos_10",85,2,"No"
"Cust_0976","Male",37,"Mos_03",57,1,"No"
"Cust_0977","Male",38,"Mos_02",52,1,"No"
"Cust_0978","Male",38,"Mos_01",215,7,"No"
"Cust_0979","Male",38,"Mos_10",54,1,"No"
"Cust_0980","Male",38,"Mos_09",54,2,"No"
"Cust_0981","Male",38,"Mos_07",52,1,"No"
"Cust_0982","Male",38,"Mos_04",99,1,"No"
"Cust_0983","Male",38,"Mos_11",69,1,"No"
"Cust_0984","Male",38,"Mos_03",93,4,"No"
"Cust_0985","Male",38,"Mos_02",23,1,"No"
"Cust_0986","Male",38,"Mos_05",54,1,"No"
"Cust_0987","Male",38,"Mos_02",74,1,"No"
"Cust_0988","Male",38,"Mos_03",71,4,"No"
"Cust_0989","Male",38,"Mos_01",88,10,"No"
"Cust_0990","Male",38,"Mos_07",55,1,"No"
"Cust_0991","Male",38,"Mos_07",74,5,"No"
"Cust_0992","Male",38,"Mos_01",53,2,"No"
"Cust_0993","Male",38,"Mos_03",38,2,"No"
"Cust_0994","Male",38,"Mos_03",54,4,"No"
"Cust_0995","Male",38,"Mos_03",61,1,"No"
"Cust_0996","Male",38,"Mos_07",52,4,"No"
"Cust_0997","Male",38,"Mos_06",86,1,"No"
"Cust_0998","Male",38,"Mos_01",54,1,"No"
"Cust_0999","Male",38,"Mos_01",57,4,"No"
"Cust_1000","Male",38,"Mos_02",98,4,"No"
"Cust_1001","Male",38,"Mos_07",64,2,"No"
"Cust_1002","Male",38,"Mos_03",98,2,"No"
"Cust_1003","Male",38,"Mos_06",57,1,"No"
"Cust_1004","Male",38,"Mos_08",64,5,"No"
"Cust_1005","Male",38,"Mos_01",90,1,"No"
"Cust_1006","Male",38,"Mos_06",53,4,"No"
"Cust_1007","Male",38,"Mos_03",56,7,"No"
"Cust_1008","Male",38,"Mos_02",54,3,"No"
"Cust_1009","Male",38,"Mos_10",54,2,"No"
"Cust_1010","Male",38,"Mos_07",68,2,"No"
"Cust_1011","Male",38,"Mos_02",77,2,"No"
"Cust_1012","Male",38,"Mos_03",60,1,"No"
"Cust_1013","Male",38,"Mos_01",81,3,"No"
"Cust_1014","Male",39,"Mos_11",15,1,"No"
"Cust_1015","Male",39,"Mos_09",60,4,"No"
"Cust_1016","Male",39,"Mos_01",124,4,"No"
"Cust_1017","Male",39,"Mos_06",63,1,"No"
"Cust_1018","Male",39,"Mos_05",81,2,"No"
"Cust_1019","Male",39,"Mos_01",59,2,"No"
"Cust_1020","Male",39,"Mos_07",80,7,"No"
"Cust_1021","Male",39,"Mos_01",64,2,"No"
"Cust_1022","Male",39,"Mos_02",97,6,"No"
"Cust_1023","Male",39,"Mos_01",86,1,"No"
"Cust_1024","Male",39,"Mos_03",74,3,"No"
"Cust_1025","Male",39,"Mos_01",62,1,"No"
"Cust_1026","Male",39,"Mos_07",74,2,"No"
"Cust_1027","Male",39,"Mos_03",74,5,"No"
"Cust_1028","Male",39,"Mos_10",64,2,"No"
"Cust_1029","Male",39,"Mos_01",51,1,"No"
"Cust_1030","Male",39,"Mos_03",54,3,"No"
"Cust_1031","Male",39,"Mos_04",57,2,"No"
"Cust_1032","Male",39,"Mos_01",69,10,"No"
"Cust_1033","Male",39,"Mos_01",68,4,"No"
"Cust_1034","Male",39,"Mos_03",83,2,"No"
"Cust_1035","Male",39,"Mos_02",60,3,"No"
"Cust_1036","Male",39,"Mos_02",54,1,"No"
"Cust_1037","Male",39,"Mos_07",70,2,"No"
"Cust_1038","Male",39,"Mos_01",370,5,"No"
"Cust_1039","Male",39,"Mos_01",53,2,"No"
"Cust_1040","Male",39,"Mos_07",82,4,"No"
"Cust_1041","Male",39,"Mos_08",61,2,"No"
"Cust_1042","Male",39,"Mos_06",83,3,"No"
"Cust_1043","Male",39,"Mos_01",92,2,"No"
"Cust_1044","Male",39,"Mos_10",58,1,"No"
"Cust_1045","Male",39,"Mos_08",51,7,"No"
"Cust_1046","Male",39,"Mos_03",52,1,"No"
"Cust_1047","Male",39,"Mos_01",71,2,"No"
"Cust_1048","Male",40,"Mos_03",224,12,"No"
"Cust_1049","Male",40,"Mos_03",54,1,"No"
"Cust_1050","Male",40,"Mos_11",99,1,"No"
"Cust_1051","Male",40,"Mos_01",62,2,"No"
"Cust_1052","Male",40,"Mos_05",80,2,"No"
"Cust_1053","Male",40,"Mos_06",52,1,"No"
"Cust_1054","Male",40,"Mos_07",99,1,"No"
"Cust_1055","Male",40,"Mos_01",0,0,"No"
"Cust_1056","Male",40,"Mos_01",92,8,"No"
"Cust_1057","Male",40,"Mos_01",32,2,"No"
"Cust_1058","Male",40,"Mos_01",94,2,"No"
"Cust_1059","Male",40,"Mos_07",56,1,"No"
"Cust_1060","Male",40,"Mos_11",50,1,"No"
"Cust_1061","Male",40,"Mos_03",63,1,"No"
"Cust_1062","Male",40,"Mos_02",68,4,"No"
"Cust_1063","Male",40,"Mos_06",52,1,"No"
"Cust_1064","Male",40,"Mos_08",55,3,"No"
"Cust_1065","Male",40,"Mos_04",0,3,"No"
"Cust_1066","Male",40,"Mos_03",43,2,"No"
"Cust_1067","Male",40,"Mos_02",58,3,"No"
"Cust_1068","Male",40,"Mos_09",134,5,"No"
"Cust_1069","Male",41,"Mos_03",74,1,"No"
"Cust_1070","Male",41,"Mos_01",44,2,"No"
"Cust_1071","Male",41,"Mos_01",74,1,"No"
"Cust_1072","Male",41,"Mos_03",81,1,"No"
"Cust_1073","Male",41,"Mos_07",58,1,"No"
"Cust_1074","Male",41,"Mos_03",88,1,"No"
"Cust_1075","Male",41,"Mos_02",55,1,"No"
"Cust_1076","Male",41,"Mos_04",59,3,"No"
"Cust_1077","Male",41,"Mos_02",55,3,"No"
"Cust_1078","Male",41,"Mos_02",62,1,"No"
"Cust_1079","Male",41,"Mos_03",68,1,"No"
"Cust_1080","Male",41,"Mos_03",53,2,"No"
"Cust_1081","Male",41,"Mos_02",107,5,"No"
"Cust_1082","Male",41,"Mos_10",76,1,"No"
"Cust_1083","Male",41,"Mos_03",51,1,"No"
"Cust_1084","Male",41,"Mos_03",64,3,"No"
"Cust_1085","Male",41,"Mos_10",60,3,"No"
"Cust_1086","Male",41,"Mos_08",64,1,"No"
"Cust_1087","Male",41,"Mos_01",51,2,"No"
"Cust_1088","Male",41,"Mos_10",52,2,"No"
"Cust_1089","Male",41,"Mos_02",61,1,"No"
"Cust_1090","Male",41,"Mos_06",56,4,"No"
"Cust_1091","Male",41,"Mos_10",174,8,"No"
"Cust_1092","Male",41,"Mos_03",69,2,"No"
"Cust_1093","Male",41,"Mos_10",74,2,"No"
"Cust_1094","Male",41,"Mos_08",57,1,"No"
"Cust_1095","Male",41,"Mos_02",65,2,"No"
"Cust_1096","Male",41,"Mos_02",80,2,"No"
"Cust_1097","Male",41,"Mos_07",69,3,"No"
"Cust_1098","Male",41,"Mos_03",56,1,"No"
"Cust_1099","Male",41,"Mos_06",91,6,"No"
"Cust_1100","Male",41,"Mos_02",51,1,"No"
"Cust_1101","Male",41,"Mos_07",80,1,"No"
"Cust_1102","Male",42,"Mos_07",60,3,"No"
"Cust_1103","Male",42,"Mos_03",56,1,"No"
"Cust_1104","Male",42,"Mos_02",99,1,"No"
"Cust_1105","Male",42,"Mos_09",51,1,"No"
"Cust_1106","Male",42,"Mos_10",82,3,"No"
"Cust_1107","Male",42,"Mos_10",95,1,"No"
"Cust_1108","Male",42,"Mos_02",40,7,"No"
"Cust_1109","Male",42,"Mos_07",73,2,"No"
"Cust_1110","Male",42,"Mos_03",67,4,"No"
"Cust_1111","Male",42,"Mos_07",69,4,"No"
"Cust_1112","Male",42,"Mos_10",68,6,"No"
"Cust_1113","Male",42,"Mos_11",98,4,"No"
"Cust_1114","Male",42,"Mos_03",52,5,"No"
"Cust_1115","Male",42,"Mos_10",75,1,"No"
"Cust_1116","Male",42,"Mos_02",76,8,"No"
"Cust_1117","Male",42,"Mos_07",97,4,"No"
"Cust_1118","Male",42,"Mos_07",108,5,"No"
"Cust_1119","Male",42,"Mos_02",76,4,"No"
"Cust_1120","Male",42,"Mos_09",68,1,"No"
"Cust_1121","Male",42,"Mos_01",61,6,"No"
"Cust_1122","Male",42,"Mos_07",53,3,"No"
"Cust_1123","Male",42,"Mos_02",64,1,"No"
"Cust_1124","Male",42,"Mos_01",92,3,"No"
"Cust_1125","Male",42,"Mos_11",87,1,"No"
"Cust_1126","Male",42,"Mos_01",68,1,"No"
"Cust_1127","Male",42,"Mos_10",66,4,"No"
"Cust_1128","Male",42,"Mos_03",91,9,"No"
"Cust_1129","Male",42,"Mos_10",92,1,"No"
"Cust_1130","Male",42,"Mos_09",59,1,"No"
"Cust_1131","Male",42,"Mos_05",60,1,"No"
"Cust_1132","Male",43,"Mos_02",84,5,"No"
"Cust_1133","Male",43,"Mos_10",79,9,"No"
"Cust_1134","Male",43,"Mos_04",114,3,"No"
"Cust_1135","Male",43,"Mos_03",68,1,"No"
"Cust_1136","Male",43,"Mos_01",85,3,"No"
"Cust_1137","Male",43,"Mos_02",68,1,"No"
"Cust_1138","Male",43,"Mos_06",80,5,"No"
"Cust_1139","Male",43,"Mos_04",51,2,"No"
"Cust_1140","Male",43,"Mos_02",27,2,"No"
"Cust_1141","Male",43,"Mos_04",68,3,"No"
"Cust_1142","Male",43,"Mos_01",89,3,"No"
"Cust_1143","Male",43,"Mos_03",77,1,"No"
"Cust_1144","Male",43,"Mos_07",74,4,"No"
"Cust_1145","Male",43,"Mos_07",51,2,"No"
"Cust_1146","Male",43,"Mos_02",59,3,"No"
"Cust_1147","Male",43,"Mos_10",11,1,"No"
"Cust_1148","Male",43,"Mos_03",94,1,"No"
"Cust_1149","Male",43,"Mos_10",80,2,"No"
"Cust_1150","Male",43,"Mos_01",78,2,"No"
"Cust_1151","Male",43,"Mos_10",79,4,"No"
"Cust_1152","Male",43,"Mos_02",88,5,"No"
"Cust_1153","Male",43,"Mos_06",94,1,"No"
"Cust_1154","Male",43,"Mos_07",90,1,"No"
"Cust_1155","Male",43,"Mos_07",79,1,"No"
"Cust_1156","Male",43,"Mos_03",78,2,"No"
"Cust_1157","Male",44,"Mos_01",71,1,"No"
"Cust_1158","Male",44,"Mos_09",70,1,"No"
"Cust_1159","Male",44,"Mos_04",67,5,"No"
"Cust_1160","Male",44,"Mos_01",79,3,"No"
"Cust_1161","Male",44,"Mos_04",68,1,"No"
"Cust_1162","Male",44,"Mos_01",80,1,"No"
"Cust_1163","Male",44,"Mos_01",82,2,"No"
"Cust_1164","Male",44,"Mos_03",92,2,"No"
"Cust_1165","Male",44,"Mos_01",58,7,"No"
"Cust_1166","Male",44,"Mos_01",90,4,"No"
"Cust_1167","Male",44,"Mos_09",0,0,"No"
"Cust_1168","Male",44,"Mos_10",67,4,"No"
"Cust_1169","Male",44,"Mos_01",55,1,"No"
"Cust_1170","Male",44,"Mos_08",59,1,"No"
"Cust_1171","Male",44,"Mos_07",72,1,"No"
"Cust_1172","Male",44,"Mos_02",280,5,"No"
"Cust_1173","Male",44,"Mos_04",79,3,"No"
"Cust_1174","Male",44,"Mos_03",60,3,"No"
"Cust_1175","Male",44,"Mos_10",96,5,"No"
"Cust_1176","Male",44,"Mos_02",92,1,"No"
"Cust_1177","Male",44,"Mos_03",59,2,"No"
"Cust_1178","Male",44,"Mos_01",53,1,"No"
"Cust_1179","Male",44,"Mos_06",64,14,"No"
"Cust_1180","Male",44,"Mos_01",58,2,"No"
"Cust_1181","Male",44,"Mos_01",70,1,"No"
"Cust_1182","Male",44,"Mos_02",102,8,"No"
"Cust_1183","Male",44,"Mos_11",78,3,"No"
"Cust_1184","Male",45,"Mos_03",145,10,"No"
"Cust_1185","Male",45,"Mos_01",115,5,"No"
"Cust_1186","Male",45,"Mos_09",137,2,"No"
"Cust_1187","Male",45,"Mos_01",55,2,"No"
"Cust_1188","Male",45,"Mos_03",54,1,"No"
"Cust_1189","Male",45,"Mos_07",63,6,"No"
"Cust_1190","Male",45,"Mos_06",75,4,"No"
"Cust_1191","Male",45,"Mos_04",83,1,"No"
"Cust_1192","Male",45,"Mos_01",54,2,"No"
"Cust_1193","Male",45,"Mos_10",58,3,"No"
"Cust_1194","Male",45,"Mos_03",90,4,"No"
"Cust_1195","Male",45,"Mos_04",58,4,"No"
"Cust_1196","Male",45,"Mos_01",76,2,"No"
"Cust_1197","Male",45,"Mos_02",90,4,"No"
"Cust_1198","Male",45,"Mos_02",71,4,"No"
"Cust_1199","Male",45,"Mos_01",64,2,"No"
"Cust_1200","Male",45,"Mos_01",94,8,"No"
"Cust_1201","Male",45,"Mos_01",75,2,"No"
"Cust_1202","Male",45,"Mos_08",70,1,"No"
"Cust_1203","Male",45,"Mos_02",65,3,"No"
"Cust_1204","Male",45,"Mos_06",94,3,"No"
"Cust_1205","Male",45,"Mos_03",86,6,"No"
"Cust_1206","Male",45,"Mos_01",62,3,"No"
"Cust_1207","Male",45,"Mos_02",92,4,"No"
"Cust_1208","Male",45,"Mos_01",69,2,"No"
"Cust_1209","Male",45,"Mos_03",78,2,"No"
"Cust_1210","Male",45,"Mos_03",61,6,"No"
"Cust_1211","Female",36,"Mos_06",83,5,"Yes"
"Cust_1212","Female",36,"Mos_05",51,2,"Yes"
"Cust_1213","Female",36,"Mos_07",341,15,"Yes"
"Cust_1214","Female",36,"Mos_03",56,1,"Yes"
"Cust_1215","Female",36,"Mos_04",103,7,"Yes"
"Cust_1216","Female",36,"Mos_02",119,6,"Yes"
"Cust_1217","Female",36,"Mos_02",0,0,"Yes"
"Cust_1218","Female",36,"Mos_07",111,4,"Yes"
"Cust_1219","Female",36,"Mos_06",100,3,"Yes"
"Cust_1220","Female",36,"Mos_03",96,4,"Yes"
"Cust_1221","Female",36,"Mos_02",90,1,"Yes"
"Cust_1222","Female",36,"Mos_10",102,9,"Yes"
"Cust_1223","Female",36,"Mos_01",90,2,"Yes"
"Cust_1224","Female",37,"Mos_01",55,4,"Yes"
"Cust_1225","Female",37,"Mos_03",56,2,"Yes"
"Cust_1226","Female",37,"Mos_04",141,15,"Yes"
"Cust_1227","Female",37,"Mos_01",94,4,"Yes"
"Cust_1228","Female",37,"Mos_01",53,4,"Yes"
"Cust_1229","Female",38,"Mos_09",221,20,"Yes"
"Cust_1230","Female",38,"Mos_03",86,5,"Yes"
"Cust_1231","Female",38,"Mos_07",67,8,"Yes"
"Cust_1232","Female",38,"Mos_11",107,5,"Yes"
"Cust_1233","Female",39,"Mos_06",473,49,"Yes"
"Cust_1234","Female",39,"Mos_03",83,6,"Yes"
"Cust_1235","Female",39,"Mos_01",59,2,"Yes"
"Cust_1236","Female",40,"Mos_06",340,19,"Yes"
"Cust_1237","Female",40,"Mos_03",326,25,"Yes"
"Cust_1238","Female",40,"Mos_01",53,4,"Yes"
"Cust_1239","Female",40,"Mos_02",96,9,"Yes"
"Cust_1240","Female",40,"Mos_01",63,7,"Yes"
"Cust_1241","Female",40,"Mos_03",100,5,"Yes"
"Cust_1242","Female",40,"Mos_07",86,6,"Yes"
"Cust_1243","Female",40,"Mos_01",66,3,"Yes"
"Cust_1244","Female",40,"Mos_03",57,3,"Yes"
"Cust_1245","Female",41,"Mos_04",86,12,"Yes"
"Cust_1246","Female",41,"Mos_07",68,3,"Yes"
"Cust_1247","Female",41,"Mos_06",89,2,"Yes"
"Cust_1248","Female",41,"Mos_01",61,7,"Yes"
"Cust_1249","Female",41,"Mos_01",67,1,"Yes"
"Cust_1250","Female",42,"Mos_05",53,4,"Yes"
"Cust_1251","Female",42,"Mos_10",0,0,"Yes"
"Cust_1252","Female",42,"Mos_10",65,1,"Yes"
"Cust_1253","Female",42,"Mos_01",96,8,"Yes"
"Cust_1254","Female",42,"Mos_04",95,4,"Yes"
"Cust_1255","Female",42,"Mos_04",67,2,"Yes"
"Cust_1256","Female",42,"Mos_10",59,2,"Yes"
"Cust_1257","Female",43,"Mos_02",88,9,"Yes"
"Cust_1258","Female",43,"Mos_04",80,5,"Yes"
"Cust_1259","Female",43,"Mos_10",55,1,"Yes"
"Cust_1260","Female",43,"Mos_01",96,2,"Yes"
"Cust_1261","Female",43,"Mos_01",80,3,"Yes"
"Cust_1262","Female",43,"Mos_09",62,6,"Yes"
"Cust_1263","Female",43,"Mos_03",93,4,"Yes"
"Cust_1264","Female",44,"Mos_01",330,24,"Yes"
"Cust_1265","Female",44,"Mos_04",106,11,"Yes"
"Cust_1266","Female",44,"Mos_02",66,2,"Yes"
"Cust_1267","Female",44,"Mos_02",67,9,"Yes"
"Cust_1268","Female",44,"Mos_01",72,3,"Yes"
"Cust_1269","Female",44,"Mos_03",98,2,"Yes"
"Cust_1270","Female",45,"Mos_10",1010,45,"Yes"
"Cust_1271","Female",45,"Mos_02",317,17,"Yes"
"Cust_1272","Female",45,"Mos_03",86,7,"Yes"
"Cust_1273","Female",45,"Mos_03",89,6,"Yes"
"Cust_1274","Female",45,"Mos_01",56,3,"Yes"
"Cust_1275","Female",36,"Mos_06",60,2,"No"
"Cust_1276","Female",36,"Mos_09",79,4,"No"
"Cust_1277","Female",36,"Mos_03",62,1,"No"
"Cust_1278","Female",36,"Mos_08",208,10,"No"
"Cust_1279","Female",36,"Mos_02",52,1,"No"
"Cust_1280","Female",36,"Mos_02",82,5,"No"
"Cust_1281","Female",36,"Mos_02",80,2,"No"
"Cust_1282","Female",36,"Mos_07",14,1,"No"
"Cust_1283","Female",36,"Mos_10",64,2,"No"
"Cust_1284","Female",36,"Mos_02",55,2,"No"
"Cust_1285","Female",36,"Mos_02",53,3,"No"
"Cust_1286","Female",36,"Mos_10",85,1,"No"
"Cust_1287","Female",36,"Mos_08",55,3,"No"
"Cust_1288","Female",36,"Mos_05",72,4,"No"
"Cust_1289","Female",36,"Mos_01",74,1,"No"
"Cust_1290","Female",36,"Mos_04",94,2,"No"
"Cust_1291","Female",36,"Mos_11",93,1,"No"
"Cust_1292","Female",36,"Mos_02",60,3,"No"
"Cust_1293","Female",36,"Mos_11",88,2,"No"
"Cust_1294","Female",36,"Mos_04",81,1,"No"
"Cust_1295","Female",36,"Mos_08",90,1,"No"
"Cust_1296","Female",36,"Mos_02",70,3,"No"
"Cust_1297","Female",36,"Mos_02",42,4,"No"
"Cust_1298","Female",37,"Mos_04",90,5,"No"
"Cust_1299","Female",37,"Mos_06",107,7,"No"
"Cust_1300","Female",37,"Mos_04",89,4,"No"
"Cust_1301","Female",37,"Mos_02",0,0,"No"
"Cust_1302","Female",37,"Mos_06",71,6,"No"
"Cust_1303","Female",37,"Mos_01",69,1,"No"
"Cust_1304","Female",37,"Mos_03",56,3,"No"
"Cust_1305","Female",37,"Mos_03",61,5,"No"
"Cust_1306","Female",37,"Mos_04",101,4,"No"
"Cust_1307","Female",37,"Mos_04",52,2,"No"
"Cust_1308","Female",37,"Mos_08",55,2,"No"
"Cust_1309","Female",37,"Mos_03",57,1,"No"
"Cust_1310","Female",37,"Mos_06",65,8,"No"
"Cust_1311","Female",37,"Mos_04",53,2,"No"
"Cust_1312","Female",37,"Mos_01",28,2,"No"
"Cust_1313","Female",38,"Mos_02",74,2,"No"
"Cust_1314","Female",38,"Mos_02",51,2,"No"
"Cust_1315","Female",38,"Mos_01",72,2,"No"
"Cust_1316","Female",38,"Mos_07",63,1,"No"
"Cust_1317","Female",38,"Mos_11",50,2,"No"
"Cust_1318","Female",38,"Mos_10",92,1,"No"
"Cust_1319","Female",38,"Mos_03",49,2,"No"
"Cust_1320","Female",38,"Mos_03",88,2,"No"
"Cust_1321","Female",38,"Mos_01",64,4,"No"
"Cust_1322","Female",38,"Mos_08",78,1,"No"
"Cust_1323","Female",38,"Mos_07",58,4,"No"
"Cust_1324","Female",38,"Mos_02",65,2,"No"
"Cust_1325","Female",38,"Mos_03",55,3,"No"
"Cust_1326","Female",38,"Mos_01",64,5,"No"
"Cust_1327","Female",38,"Mos_10",77,3,"No"
"Cust_1328","Female",38,"Mos_09",68,4,"No"
"Cust_1329","Female",38,"Mos_06",61,1,"No"
"Cust_1330","Female",39,"Mos_06",60,3,"No"
"Cust_1331","Female",39,"Mos_03",50,2,"No"
"Cust_1332","Female",39,"Mos_03",100,5,"No"
"Cust_1333","Female",39,"Mos_06",13,4,"No"
"Cust_1334","Female",39,"Mos_11",86,1,"No"
"Cust_1335","Female",39,"Mos_02",61,6,"No"
"Cust_1336","Female",39,"Mos_03",67,4,"No"
"Cust_1337","Female",39,"Mos_01",81,4,"No"
"Cust_1338","Female",39,"Mos_07",85,2,"No"
"Cust_1339","Female",39,"Mos_08",72,1,"No"
"Cust_1340","Female",39,"Mos_02",92,2,"No"
"Cust_1341","Female",39,"Mos_03",59,1,"No"
"Cust_1342","Female",39,"Mos_07",78,1,"No"
"Cust_1343","Female",39,"Mos_10",70,4,"No"
"Cust_1344","Female",40,"Mos_10",161,5,"No"
"Cust_1345","Female",40,"Mos_01",60,1,"No"
"Cust_1346","Female",40,"Mos_10",81,1,"No"
"Cust_1347","Female",40,"Mos_03",94,4,"No"
"Cust_1348","Female",40,"Mos_02",71,1,"No"
"Cust_1349","Female",40,"Mos_02",28,3,"No"
"Cust_1350","Female",40,"Mos_01",60,1,"No"
"Cust_1351","Female",40,"Mos_03",51,1,"No"
"Cust_1352","Female",40,"Mos_03",71,4,"No"
"Cust_1353","Female",40,"Mos_10",82,5,"No"
"Cust_1354","Female",40,"Mos_04",55,2,"No"
"Cust_1355","Female",40,"Mos_03",52,2,"No"
"Cust_1356","Female",40,"Mos_03",91,3,"No"
"Cust_1357","Female",40,"Mos_06",62,1,"No"
"Cust_1358","Female",40,"Mos_10",62,1,"No"
"Cust_1359","Female",41,"Mos_02",82,2,"No"
"Cust_1360","Female",41,"Mos_06",19,2,"No"
"Cust_1361","Female",41,"Mos_02",52,4,"No"
"Cust_1362","Female",41,"Mos_01",51,1,"No"
"Cust_1363","Female",41,"Mos_04",56,2,"No"
"Cust_1364","Female",41,"Mos_03",92,3,"No"
"Cust_1365","Female",41,"Mos_06",68,2,"No"
"Cust_1366","Female",41,"Mos_02",78,5,"No"
"Cust_1367","Female",41,"Mos_07",77,5,"No"
"Cust_1368","Female",41,"Mos_07",51,1,"No"
"Cust_1369","Female",41,"Mos_04",83,5,"No"
"Cust_1370","Female",42,"Mos_01",76,8,"No"
"Cust_1371","Female",42,"Mos_10",58,3,"No"
"Cust_1372","Female",42,"Mos_03",56,1,"No"
"Cust_1373","Female",42,"Mos_06",81,4,"No"
"Cust_1374","Female",42,"Mos_04",58,1,"No"
"Cust_1375","Female",42,"Mos_07",58,1,"No"
"Cust_1376","Female",42,"Mos_03",86,3,"No"
"Cust_1377","Female",42,"Mos_07",63,1,"No"
"Cust_1378","Female",42,"Mos_04",80,7,"No"
"Cust_1379","Female",42,"Mos_01",0,0,"No"
"Cust_1380","Female",42,"Mos_02",78,2,"No"
"Cust_1381","Female",42,"Mos_02",93,2,"No"
"Cust_1382","Female",42,"Mos_01",98,3,"No"
"Cust_1383","Female",42,"Mos_01",83,1,"No"
"Cust_1384","Female",43,"Mos_03",98,2,"No"
"Cust_1385","Female",43,"Mos_01",53,1,"No"
"Cust_1386","Female",43,"Mos_03",91,5,"No"
"Cust_1387","Female",43,"Mos_07",59,3,"No"
"Cust_1388","Female",43,"Mos_03",85,6,"No"
"Cust_1389","Female",43,"Mos_09",87,2,"No"
"Cust_1390","Female",43,"Mos_02",80,1,"No"
"Cust_1391","Female",43,"Mos_02",33,4,"No"
"Cust_1392","Female",43,"Mos_07",52,1,"No"
"Cust_1393","Female",43,"Mos_01",52,1,"No"
"Cust_1394","Female",43,"Mos_03",51,5,"No"
"Cust_1395","Female",44,"Mos_03",57,3,"No"
"Cust_1396","Female",44,"Mos_10",74,7,"No"
"Cust_1397","Female",44,"Mos_06",54,1,"No"
"Cust_1398","Female",44,"Mos_06",0,0,"No"
"Cust_1399","Female",44,"Mos_07",70,3,"No"
"Cust_1400","Female",44,"Mos_06",79,3,"No"
"Cust_1401","Female",44,"Mos_06",95,5,"No"
"Cust_1402","Female",44,"Mos_07",92,1,"No"
"Cust_1403","Female",44,"Mos_01",77,2,"No"
"Cust_1404","Female",44,"Mos_08",84,1,"No"
"Cust_1405","Female",44,"Mos_02",66,1,"No"
"Cust_1406","Female",44,"Mos_02",72,1,"No"
"Cust_1407","Female",44,"Mos_01",77,4,"No"
"Cust_1408","Female",44,"Mos_06",52,3,"No"
"Cust_1409","Female",44,"Mos_03",86,3,"No"
"Cust_1410","Female",44,"Mos_03",78,4,"No"
"Cust_1411","Female",45,"Mos_01",95,1,"No"
"Cust_1412","Female",45,"Mos_07",57,3,"No"
"Cust_1413","Female",45,"Mos_01",61,1,"No"
"Cust_1414","Female",45,"Mos_03",79,2,"No"
"Cust_1415","Female",45,"Mos_10",56,4,"No"
"Cust_1416","Female",45,"Mos_01",82,3,"No"
"Cust_1417","Female",45,"Mos_02",55,2,"No"
"Cust_1418","Female",45,"Mos_09",51,8,"No"
"Cust_1419","Female",45,"Mos_01",87,1,"No"
"Cust_1420","Female",45,"Mos_09",56,1,"No"
"Cust_1421","Female",45,"Mos_04",66,2,"No"
"Cust_1422","Female",45,"Mos_03",78,2,"No"
"Cust_1423","Female",45,"Mos_01",55,2,"No"
"Cust_1424","Male",46,"Mos_03",527,43,"Yes"
"Cust_1425","Male",46,"Mos_01",96,14,"Yes"
"Cust_1426","Male",46,"Mos_10",96,1,"Yes"
"Cust_1427","Male",46,"Mos_11",90,9,"Yes"
"Cust_1428","Male",46,"Mos_02",50,5,"Yes"
"Cust_1429","Male",46,"Mos_03",54,6,"Yes"
"Cust_1430","Male",46,"Mos_03",80,4,"Yes"
"Cust_1431","Male",46,"Mos_04",96,5,"Yes"
"Cust_1432","Male",47,"Mos_10",31,6,"Yes"
"Cust_1433","Male",47,"Mos_11",818,50,"Yes"
"Cust_1434","Male",47,"Mos_01",457,44,"Yes"
"Cust_1435","Male",47,"Mos_07",449,20,"Yes"
"Cust_1436","Male",47,"Mos_07",502,31,"Yes"
"Cust_1437","Male",47,"Mos_04",433,30,"Yes"
"Cust_1438","Male",47,"Mos_07",284,11,"Yes"
"Cust_1439","Male",47,"Mos_01",531,24,"Yes"
"Cust_1440","Male",47,"Mos_10",266,16,"Yes"
"Cust_1441","Male",47,"Mos_03",173,11,"Yes"
"Cust_1442","Male",47,"Mos_07",53,2,"Yes"
"Cust_1443","Male",47,"Mos_10",75,14,"Yes"
"Cust_1444","Male",47,"Mos_03",65,5,"Yes"
"Cust_1445","Male",47,"Mos_02",73,10,"Yes"
"Cust_1446","Male",47,"Mos_07",83,7,"Yes"
"Cust_1447","Male",47,"Mos_04",86,3,"Yes"
"Cust_1448","Male",47,"Mos_01",24,3,"Yes"
"Cust_1449","Male",47,"Mos_07",72,22,"Yes"
"Cust_1450","Male",47,"Mos_01",68,8,"Yes"
"Cust_1451","Male",47,"Mos_01",73,2,"Yes"
"Cust_1452","Male",47,"Mos_02",87,6,"Yes"
"Cust_1453","Male",47,"Mos_03",84,7,"Yes"
"Cust_1454","Male",47,"Mos_01",77,3,"Yes"
"Cust_1455","Male",47,"Mos_01",79,8,"Yes"
"Cust_1456","Male",48,"Mos_02",527,24,"Yes"
