CUSTOMER_ID,AGE,INCOME,PAID_BACK_LOAN
customer_46417,3,85,T
customer_46420,63,76,T
customer_46423,27,90,T
customer_46424,79,81,T
customer_46426,25,95,T
customer_46427,17,77,T
customer_46432,65,48,T
customer_46433,80,50,T
customer_46436,95,38,T
customer_46440,17,46,T
customer_46445,54,98,T
customer_46446,20,1,T
customer_46450,37,43,T
customer_46451,91,38,T
customer_46452,86,70,T
customer_46453,25,97,T
customer_46455,17,63,T
customer_46463,68,73,T
customer_46471,42,59,T
customer_46477,39,88,T
customer_46480,4,13,T
customer_46485,95,58,T
customer_46486,58,58,T
customer_46487,21,5,T
customer_46488,4,28,T
customer_46490,41,75,T
customer_46492,84,86,T
customer_46496,74,79,T
customer_46499,84,94,T
customer_46500,78,64,T
customer_46504,50,31,T
customer_46508,61,65,T
customer_46511,21,81,T
customer_46512,77,100,T
customer_46517,82,77,T
customer_46518,12,48,T
customer_46519,1,91,T
customer_46525,76,66,T
customer_46526,1,36,T
customer_46527,31,47,T
customer_46529,47,27,T
customer_46530,38,99,T
customer_46534,10,54,T
customer_46535,34,88,T
customer_46539,70,69,T
customer_46540,4,11,T
customer_46544,82,97,T
customer_46546,97,23,T
customer_46547,5,71,T
customer_46548,5,15,T
customer_46550,87,65,T
customer_46551,60,90,T
customer_46556,37,5,T
customer_46560,44,76,T
customer_46566,39,40,T
customer_46567,13,67,T
customer_46568,56,67,T
customer_46569,72,17,F
customer_46571,92,71,T
customer_46576,27,95,T
customer_46577,44,7,T
customer_46579,19,53,T
customer_46580,49,74,T
customer_46583,63,22,F
customer_46585,51,87,T
customer_46586,51,21,T
customer_46589,93,62,T
customer_46595,17,88,T
customer_46597,54,24,T
customer_46598,54,81,T
customer_46599,6,99,T
customer_46602,3,35,T
customer_46603,97,37,T
customer_46604,70,67,T
customer_46605,39,36,T
customer_46607,6,40,T
customer_46609,52,90,T
customer_46610,9,4,T
customer_46611,15,67,T
customer_46615,100,90,T
customer_46620,39,43,T
customer_46622,65,70,T
customer_46631,95,71,T
customer_46634,38,9,T
customer_46640,73,48,T
customer_46643,27,70,T
customer_46645,59,62,T
customer_46649,62,55,T
customer_46650,64,61,T
customer_46651,51,40,T
customer_46654,27,48,T
customer_46655,69,47,T
customer_46658,10,56,T
customer_46659,8,66,T
customer_46661,65,68,T
customer_46663,87,96,T
customer_46665,92,13,T
customer_46667,40,11,T
customer_46672,19,80,T
customer_46680,35,87,T
customer_46682,32,100,T
customer_46693,83,60,T
customer_46694,84,54,T
customer_46700,3,19,T
customer_46704,44,68,T
customer_46707,76,54,T
customer_46708,25,85,T
customer_46712,75,93,T
customer_46714,14,71,T
customer_46716,61,79,T
customer_46717,93,82,T
customer_46719,81,9,F
customer_46721,15,48,T
customer_46722,81,98,T
customer_46723,44,38,T
customer_46724,42,76,T
customer_46728,99,54,T
customer_46729,21,89,T
customer_46731,56,79,T
customer_46732,30,47,T
customer_46735,87,78,T
customer_46738,38,81,T
customer_46740,54,65,T
customer_46741,83,51,T
customer_46742,27,88,T
customer_46747,70,91,T
customer_46751,78,71,T
customer_46752,49,66,T
customer_46758,97,57,T
customer_46764,2,20,T
customer_46765,25,63,T
customer_46767,12,76,T
customer_46770,94,87,T
customer_46771,62,80,T
customer_46773,95,84,T
customer_46777,13,18,F
customer_46789,67,84,T
customer_46790,80,76,T
customer_46792,79,52,T
customer_46795,24,15,F
customer_46798,95,3,T
customer_46801,25,50,T
customer_46804,39,57,T
customer_46806,74,21,F
customer_46813,74,62,T
customer_46815,100,92,T
customer_46821,42,78,T
customer_46823,98,99,T
customer_46828,21,83,T
customer_46829,3,86,T
customer_46830,16,42,T
customer_46831,81,94,T
customer_46836,36,70,T
customer_46837,29,89,T
customer_46838,1,48,T
customer_46840,66,94,T
customer_46842,79,48,T
customer_46844,83,82,T
customer_46847,78,76,T
customer_46848,85,85,T
customer_46850,4,94,T
customer_46851,42,62,T
customer_46852,37,68,T
customer_46856,59,13,T
customer_46859,40,48,T
customer_46860,97,60,T
customer_46861,89,52,T
customer_46864,74,88,T
customer_46867,13,48,T
customer_46869,96,41,T
customer_46870,90,97,T
customer_46872,3,24,T
customer_46874,43,33,T
customer_46877,4,77,T
customer_46880,1,11,T
customer_46883,37,28,F
customer_46885,28,63,T
customer_46887,63,5,T
customer_46888,1,24,T
customer_46890,67,75,T
customer_46896,40,46,T
customer_46897,59,22,F
customer_46899,58,64,T
customer_46901,88,52,T
customer_46902,41,7,T
customer_46903,97,99,T
customer_46904,27,4,T
customer_46906,66,62,T
customer_46909,34,41,T
customer_46911,80,93,T
customer_46912,81,94,T
customer_46913,24,47,T
customer_46916,63,8,T
customer_46918,37,72,T
customer_46919,4,87,T
customer_46921,81,74,T
customer_46922,61,45,T
customer_46923,6,60,T
customer_46924,46,29,T
customer_46926,69,2,T
customer_46928,67,15,F
customer_46931,2,57,T
customer_46933,90,98,T
customer_46936,55,77,T
customer_46943,55,95,T
customer_46944,94,95,T
customer_46949,10,66,T
customer_46956,78,100,T
customer_46958,99,32,T
customer_46961,58,79,T
customer_46965,12,6,T
customer_46966,6,45,T
customer_46968,56,88,T
customer_46969,59,42,T
customer_46970,90,82,T
customer_46971,75,93,T
customer_46974,9,98,T
customer_46977,68,78,T
customer_46981,51,70,T
customer_46984,21,19,F
customer_46987,11,51,T
customer_46992,72,72,T
customer_46994,91,5,T
customer_46995,60,52,T
customer_46996,6,70,T
customer_46998,3,21,T
customer_47002,71,82,T
customer_47004,53,69,T
customer_47006,86,7,T
customer_47013,13,68,T
customer_47014,6,6,T
customer_47015,98,5,T
customer_47017,22,96,T
customer_47019,97,85,T
customer_47020,39,66,T
customer_47023,34,59,T
customer_47024,63,96,T
customer_47026,60,77,T
customer_47030,87,78,T
customer_47031,66,96,T
customer_47032,30,67,T
customer_47033,13,57,T
customer_47034,6,17,T
customer_47036,1,78,T
customer_47037,19,66,T
customer_47038,93,72,T
customer_47041,36,72,T
customer_47047,16,2,T
customer_47050,41,16,T
customer_47057,36,65,T
customer_47063,23,97,T
customer_47064,34,95,T
customer_47065,30,84,T
customer_47071,20,47,T
customer_47074,40,83,T
customer_47079,4,31,T
customer_47080,74,53,T
customer_47083,97,40,T
customer_47084,16,7,T
customer_47090,79,98,T
customer_47091,89,65,T
customer_47093,9,93,T
customer_47094,77,57,T
customer_47096,36,73,T
customer_47097,68,94,T
customer_47098,39,54,T
customer_47099,86,84,T
customer_47100,95,5,T
customer_47102,17,1,T
customer_47106,68,48,T
customer_47108,53,75,T
customer_47113,46,70,T
customer_47115,72,92,T
customer_47117,59,64,T
customer_47121,10,68,T
customer_47122,86,56,T
customer_47123,8,93,T
customer_47124,49,77,T
customer_47126,83,3,T
customer_47127,75,21,F
customer_47128,17,92,T
customer_47129,3,27,T
customer_47130,4,1,T
customer_47135,17,61,T
customer_47138,58,84,T
customer_47140,15,69,T
customer_47141,69,87,T
customer_47143,99,19,T
customer_47145,65,44,T
customer_47146,68,57,T
customer_47149,12,78,T
customer_47155,33,98,T
customer_47156,3,78,T
customer_47158,83,6,T
customer_47159,45,19,T
customer_47162,100,62,T
customer_47163,30,82,T
customer_47165,98,33,T
customer_47166,19,8,T
customer_47169,67,28,F
customer_47171,60,6,T
customer_47173,88,62,T
customer_47174,27,97,T
customer_47175,97,10,T
customer_47182,23,63,T
customer_47185,17,98,T
customer_47189,20,74,T
customer_47191,43,15,T
customer_47192,40,35,T
customer_47193,88,59,T
customer_47195,8,21,T
customer_47199,3,53,T
customer_47202,20,79,T
customer_47203,42,2,T
customer_47204,47,34,T
customer_47205,69,8,F
customer_47206,38,7,T
customer_47207,94,2,T
customer_47209,20,63,T
customer_47211,12,84,T
customer_47212,49,24,T
customer_47215,10,39,T
customer_47216,26,56,T
customer_47225,70,56,T
customer_47228,3,65,T
customer_47231,38,4,T
customer_47233,25,97,T
customer_47235,28,71,T
customer_47236,74,53,T
customer_47238,83,57,T
customer_47240,11,69,T
customer_47243,67,67,T
customer_47244,30,50,T
customer_47246,67,20,F
customer_47248,78,21,F
customer_47249,80,82,T
customer_47250,55,30,T
customer_47252,26,2,T
customer_47253,12,79,T
customer_47255,59,91,T
customer_47258,39,77,T
customer_47261,90,67,T
customer_47263,57,96,T
customer_47264,93,45,T
customer_47266,11,56,T
customer_47269,10,4,T
customer_47275,62,78,T
customer_47277,71,1,T
customer_47278,58,50,F
customer_47279,100,82,T
customer_47282,1,22,T
customer_47285,13,49,T
customer_47288,1,24,T
customer_47290,40,86,T
customer_47296,63,72,T
customer_47297,23,5,T
customer_47298,68,46,T
customer_47301,74,74,T
customer_47302,69,87,T
customer_47303,56,69,T
customer_47304,34,8,T
customer_47305,79,84,T
customer_47306,35,71,T
customer_47311,61,47,T
customer_47314,49,82,T
customer_47316,31,83,T
customer_47317,28,66,T
customer_47318,95,49,T
customer_47320,71,77,T
customer_47323,3,11,T
customer_47325,7,8,T
customer_47326,9,68,T
customer_47327,99,98,T
customer_47329,52,67,T
customer_47330,99,28,T
customer_47335,6,67,T
customer_47343,17,64,T
customer_47349,48,18,T
customer_47350,96,89,T
customer_47352,37,96,T
customer_47353,82,87,T
customer_47356,98,72,T
customer_47358,81,69,T
customer_47362,48,90,T
customer_47363,50,27,T
customer_47365,98,42,T
customer_47366,39,7,T
customer_47369,45,6,T
customer_47372,13,59,T
customer_47379,50,94,T
customer_47381,41,89,T
customer_47384,83,56,T
customer_47385,30,65,T
customer_47389,77,55,T
customer_47390,48,82,T
customer_47392,70,50,T
customer_47393,5,34,T
customer_47399,87,57,T
customer_47400,59,86,T
customer_47401,29,97,T
customer_47406,16,55,T
customer_47408,62,95,T
customer_47411,13,44,T
customer_47414,48,93,T
customer_47417,51,73,T
customer_47419,15,57,T
customer_47420,50,91,T
customer_47422,57,99,T
customer_47424,56,87,T
customer_47428,7,85,T
customer_47429,6,84,T
customer_47431,50,69,T
customer_47432,7,65,T
customer_47434,57,76,T
customer_47435,74,60,T
customer_47436,5,68,T
customer_47439,53,36,T
customer_47441,12,1,T
customer_47444,59,67,T
customer_47447,20,88,T
customer_47450,64,49,T
customer_47455,90,4,T
customer_47460,22,3,T
customer_47466,79,4,T
customer_47468,48,1,T
customer_47472,83,48,T
customer_47473,6,67,T
customer_47474,79,12,F
customer_47476,2,44,T
customer_47477,7,31,T
customer_47478,61,99,T
customer_47479,26,81,T
customer_47480,10,63,T
customer_47482,5,27,T
customer_47483,90,67,T
customer_47485,37,100,T
customer_47486,4,26,T
customer_47487,39,36,T
customer_47488,49,7,T
customer_47491,33,41,T
customer_47492,41,99,T
customer_47497,37,73,T
customer_47498,15,76,T
customer_47500,38,47,T
customer_47502,88,75,T
customer_47503,59,76,T
customer_47505,33,3,T
customer_47507,36,73,T
customer_47509,100,92,T
customer_47513,53,9,T
customer_47519,98,5,T
customer_47524,53,32,T
customer_47525,55,100,T
customer_47527,70,1,T
customer_47532,89,59,T
customer_47534,84,62,T
customer_47535,6,70,T
customer_47543,63,85,T
customer_47545,58,56,T
customer_47546,57,98,T
customer_47548,12,76,T
customer_47549,82,66,T
customer_47551,25,70,T
customer_47554,46,18,T
customer_47556,8,44,T
customer_47558,3,20,T
customer_47560,74,56,T
customer_47562,37,10,T
customer_47563,38,67,T
customer_47565,49,38,T
customer_47569,74,3,T
customer_47574,66,57,T
customer_47579,73,3,T
customer_47580,75,84,T
customer_47581,100,97,T
customer_47582,60,83,T
customer_47583,43,72,T
customer_47584,58,70,T
customer_47585,48,60,T
customer_47586,78,93,T
customer_47587,96,13,T
customer_47588,28,64,T
customer_47589,50,61,T
customer_47592,79,54,T
customer_47593,11,52,T
customer_47594,32,97,T
customer_47597,74,96,T
customer_47604,97,1,T
customer_47606,24,2,T
customer_47609,12,85,T
customer_47611,20,78,T
customer_47615,52,63,T
customer_47623,70,51,T
customer_47624,24,79,T
customer_47635,8,87,T
customer_47637,93,34,T
customer_47638,88,71,T
customer_47641,53,15,T
customer_47646,17,79,T
customer_47649,43,34,T
customer_47661,30,81,T
customer_47670,98,72,T
customer_47674,55,3,T
customer_47676,100,16,T
customer_47677,77,45,T
customer_47680,92,88,T
customer_47682,54,95,T
customer_47685,40,13,T
customer_47690,87,55,T
customer_47695,97,48,T
customer_47696,35,100,T
customer_47699,63,65,T
customer_47704,44,40,T
customer_47705,30,52,T
customer_47707,73,70,T
customer_47710,18,50,T
customer_47712,15,64,T
customer_47716,72,64,T
customer_47718,92,56,T
customer_47722,2,80,T
customer_47729,6,51,T
customer_47733,34,60,T
customer_47735,16,96,T
customer_47737,51,14,T
customer_47740,38,43,T
customer_47743,51,76,T
customer_47744,39,53,T
customer_47746,33,69,T
customer_47747,83,95,T
customer_47749,78,71,T
customer_47751,28,60,T
customer_47752,50,85,T
customer_47757,85,46,T
customer_47759,28,43,T
customer_47763,14,42,T
customer_47764,74,56,T
customer_47765,96,6,T
customer_47766,61,67,T
customer_47767,70,70,T
customer_47770,97,28,T
customer_47771,48,79,T
customer_47773,67,45,T
customer_47774,80,15,F
customer_47775,4,18,T
customer_47778,58,98,T
customer_47779,34,62,T
customer_47780,17,64,T
customer_47782,13,7,T
customer_47787,72,47,T
customer_47789,53,16,T
customer_47792,32,63,T
customer_47794,64,53,T
customer_47799,67,6,T
customer_47800,79,19,F
customer_47804,97,37,T
customer_47807,92,48,T
customer_47810,92,50,T
customer_47811,20,50,T
customer_47812,34,76,T
customer_47814,5,54,T
customer_47816,22,67,T
customer_47822,64,94,T
customer_47823,55,80,T
customer_47825,10,67,T
customer_47832,71,78,T
customer_47834,40,85,T
customer_47836,57,10,T
customer_47843,73,3,T
customer_47845,77,47,T
customer_47852,13,68,T
customer_47853,31,8,T
customer_47854,42,85,T
customer_47858,66,100,T
customer_47870,73,74,T
customer_47873,7,56,T
customer_47874,12,73,T
customer_47875,89,100,T
customer_47876,68,61,T
customer_47879,93,44,T
customer_47888,90,96,T
customer_47893,5,88,T
customer_47894,57,85,T
customer_47902,82,100,T
customer_47905,52,85,T
customer_47907,72,93,T
customer_47914,92,7,T
customer_47915,77,90,T
customer_47917,85,58,T
customer_47919,56,83,T
customer_47923,11,52,T
customer_47926,52,11,T
customer_47927,46,89,T
customer_47930,77,60,T
customer_47932,41,60,T
customer_47934,56,67,T
customer_47936,23,72,T
customer_47940,38,69,T
customer_47941,25,10,F
customer_47943,92,87,T
customer_47947,93,39,T
customer_47955,19,4,T
customer_47957,19,73,T
customer_47960,60,54,T
customer_47961,96,92,T
customer_47969,90,80,T
customer_47973,49,27,T
customer_47974,28,51,T
customer_47977,49,60,T
customer_47978,82,68,T
customer_47979,89,8,T
customer_47980,37,61,T
customer_47981,52,11,T
customer_47982,4,7,T
customer_47986,99,43,T
customer_47989,37,61,T
customer_47990,28,65,T
customer_47991,38,98,T
customer_47992,25,49,T
customer_47993,65,64,T
customer_47994,57,8,T
customer_47995,13,41,T
customer_47997,48,36,T
customer_47998,36,95,T
customer_47999,52,68,T
customer_48000,40,12,T
customer_48001,22,49,T
customer_48003,29,98,T
customer_48008,44,34,T
customer_48011,63,58,T
customer_48013,47,3,T
customer_48016,44,36,T
customer_48018,97,11,T
customer_48021,88,60,T
customer_48025,7,54,T
customer_48027,93,61,T
customer_48028,10,57,T
customer_48031,9,78,T
customer_48032,57,8,T
customer_48046,87,46,T
customer_48049,9,58,T
customer_48050,66,74,T
customer_48051,46,98,T
customer_48054,34,65,T
customer_48055,47,74,T
customer_48058,33,83,T
customer_48062,36,73,T
customer_48063,50,90,T
customer_48064,98,50,T
customer_48065,15,78,T
customer_48066,42,2,T
customer_48068,60,88,T
customer_48072,17,59,T
customer_48073,18,9,T
customer_48077,21,71,T
customer_48085,31,73,T
customer_48088,3,40,T
customer_48090,62,50,T
customer_48091,6,15,T
customer_48092,63,72,T
customer_48093,37,94,T
customer_48097,51,79,T
customer_48099,10,44,T
customer_48100,93,39,T
customer_48105,47,66,T
customer_48107,41,2,T
customer_48108,96,33,T
customer_48109,92,11,T
customer_48111,2,100,T
customer_48115,66,28,F
customer_48118,19,96,T
customer_48121,45,35,T
customer_48124,76,84,T
customer_48125,30,50,T
customer_48126,69,98,T
customer_48129,20,47,T
customer_48130,72,7,F
customer_48132,43,71,T
customer_48135,19,77,T
customer_48136,64,94,T
customer_48137,57,61,T
customer_48138,81,49,T
customer_48139,72,54,T
customer_48142,46,71,T
customer_48143,100,41,T
customer_48146,100,18,T
customer_48148,45,32,T
customer_48149,82,94,T
customer_48151,12,63,T
customer_48155,44,19,T
customer_48159,3,96,T
customer_48162,94,67,T
customer_48169,85,47,T
customer_48173,88,63,T
customer_48183,42,69,T
customer_48184,27,6,T
customer_48185,88,83,T
customer_48186,83,53,T
customer_48187,51,66,T
customer_48195,66,56,T
customer_48196,35,9,T
customer_48198,39,99,T
customer_48208,39,6,T
customer_48212,53,75,T
customer_48213,13,4,T
customer_48216,80,68,T
customer_48217,61,69,T
customer_48219,50,30,T
customer_48228,54,94,T
customer_48230,7,9,T
customer_48234,53,32,T
customer_48235,16,79,T
customer_48236,16,82,T
customer_48238,44,77,T
customer_48240,90,40,T
customer_48242,22,94,T
customer_48247,49,9,T
customer_48249,87,89,T
customer_48252,5,77,T
customer_48253,38,2,T
customer_48256,10,74,T
customer_48257,51,15,T
customer_48260,84,5,T
customer_48261,30,66,T
customer_48266,96,19,T
customer_48267,63,69,T
customer_48268,34,3,T
customer_48269,73,75,T
customer_48270,5,11,T
customer_48273,52,6,T
customer_48275,39,56,T
customer_48282,67,76,T
customer_48286,38,69,T
customer_48288,3,31,T
customer_48291,3,25,T
customer_48292,82,54,T
customer_48299,34,68,T
customer_48301,79,47,T
customer_48303,56,75,T
customer_48308,13,92,T
customer_48314,87,100,T
customer_48320,89,10,T
customer_48323,51,83,T
customer_48325,37,59,T
customer_48329,51,27,T
customer_48330,40,47,T
customer_48332,81,99,T
customer_48333,29,90,T
customer_48335,21,48,T
customer_48337,56,69,T
customer_48338,67,23,F
customer_48339,90,51,T
customer_48341,1,21,T
customer_48343,6,69,T
customer_48344,100,87,T
customer_48345,17,90,T
customer_48347,100,71,T
customer_48357,10,59,T
customer_48361,45,25,T
customer_48364,47,1,T
customer_48366,61,1,T
customer_48368,54,87,T
customer_48372,78,100,T
customer_48374,43,29,T
customer_48375,11,95,T
customer_48377,92,97,T
customer_48378,29,3,T
customer_48379,99,86,T
customer_48380,32,91,T
customer_48381,27,64,T
customer_48385,40,65,T
customer_48388,31,57,T
customer_48390,31,53,T
customer_48396,32,25,F
customer_48401,72,90,T
customer_48402,53,22,T
customer_48403,63,89,T
customer_48405,98,7,T
customer_48406,10,29,F
customer_48409,19,50,T
customer_48410,28,78,T
customer_48416,84,84,T
customer_48417,8,5,T
customer_48418,43,10,T
customer_48420,22,4,T
customer_48423,90,45,T
customer_48427,35,52,T
customer_48434,11,53,T
customer_48435,21,71,T
customer_48440,98,59,T
customer_48442,77,73,T
customer_48443,13,49,T
customer_48445,15,81,T
customer_48446,4,51,T
customer_48447,63,7,T
customer_48448,34,1,T
customer_48449,4,6,T
customer_48451,10,16,T
customer_48457,26,57,T
customer_48458,50,84,T
customer_48459,21,74,T
customer_48460,33,9,T
customer_48463,98,33,T
customer_48464,39,65,T
customer_48466,79,79,T
customer_48468,8,50,T
customer_48473,15,1,T
customer_48474,23,60,T
customer_48478,19,3,T
customer_48479,60,83,T
customer_48486,18,91,T
customer_48491,31,85,T
customer_48492,99,74,T
customer_48495,63,61,T
customer_48496,99,20,T
customer_48499,4,93,T
customer_48502,100,39,T
customer_48504,7,72,T
customer_48518,96,6,T
customer_48520,95,66,T
customer_48523,99,49,T
customer_48525,23,68,T
customer_48526,57,98,T
customer_48530,22,59,T
customer_48531,49,65,T
customer_48532,90,94,T
customer_48534,3,65,T
customer_48535,36,97,T
customer_48536,22,6,T
customer_48537,42,78,T
customer_48540,27,1,T
customer_48541,31,85,T
customer_48543,96,92,T
customer_48546,1,66,T
customer_48548,95,37,T
customer_48554,2,51,T
customer_48561,54,18,T
customer_48562,61,29,F
customer_48563,56,89,T
customer_48564,38,50,T
customer_48566,9,63,T
customer_48567,44,91,T
customer_48570,17,44,T
customer_48575,59,61,T
customer_48576,21,79,T
customer_48577,24,88,T
customer_48580,87,44,T
customer_48584,1,23,T
customer_48586,38,2,T
customer_48587,49,86,T
customer_48589,81,64,T
customer_48590,100,4,T
customer_48593,31,60,T
customer_48597,75,97,T
customer_48598,37,9,T
customer_48599,67,22,F
customer_48600,16,65,T
customer_48601,98,70,T
customer_48605,38,64,T
customer_48609,34,54,T
customer_48610,70,88,T
customer_48615,7,19,T
customer_48617,35,64,T
customer_48619,11,63,T
customer_48620,49,77,T
customer_48622,76,58,T
customer_48623,14,95,T
customer_48624,19,51,T
customer_48627,100,8,T
customer_48630,87,50,T
customer_48632,3,56,T
customer_48636,91,66,T
customer_48639,62,58,T
customer_48640,51,59,F
customer_48641,73,56,T
customer_48643,46,27,T
customer_48645,96,69,T
customer_48648,11,42,T
customer_48650,17,91,T
customer_48653,3,7,T
customer_48654,6,52,T
customer_48662,43,11,T
customer_48665,99,84,T
customer_48667,17,63,T
customer_48669,33,70,T
customer_48671,6,9,T
customer_48672,62,36,F
customer_48674,52,1,T
customer_48678,64,70,T
customer_48680,60,88,T
customer_48683,24,60,T
customer_48684,15,45,T
customer_48686,91,54,T
customer_48688,9,57,T
customer_48689,2,76,T
customer_48691,61,89,T
customer_48692,29,56,T
customer_48693,77,51,T
customer_48694,77,64,T
customer_48699,42,16,T
customer_48701,99,92,T
customer_48703,82,65,T
customer_48704,93,78,T
customer_48705,90,67,T
customer_48706,98,71,T
customer_48709,55,93,T
customer_48713,63,67,T
customer_48718,38,87,T
customer_48723,52,81,T
customer_48725,57,16,T
customer_48728,93,41,T
customer_48731,55,86,T
customer_48732,84,50,T
customer_48734,74,55,T
customer_48741,57,1,T
customer_48742,5,78,T
customer_48743,77,90,T
customer_48744,59,1,T
customer_48749,7,89,T
customer_48750,55,12,T
customer_48752,40,80,T
customer_48754,17,81,T
customer_48755,46,69,T
customer_48757,99,47,T
customer_48761,4,52,T
customer_48762,28,60,T
customer_48763,71,88,T
customer_48767,21,7,T
customer_48769,40,52,T
customer_48772,99,62,T
customer_48775,47,72,T
customer_48780,81,98,T
customer_48784,82,47,T
customer_48787,59,98,T
customer_48788,50,22,T
customer_48790,60,75,T
customer_48794,56,31,F
customer_48795,94,59,T
customer_48796,51,5,T
customer_48798,100,80,T
customer_48799,34,49,T
customer_48801,13,91,T
customer_48804,8,52,T
customer_48808,35,68,T
customer_48809,50,94,T
customer_48813,73,98,T
customer_48815,8,94,T
customer_48819,35,95,T
customer_48820,23,96,T
customer_48825,16,48,T
customer_48827,68,75,T
customer_48831,90,51,T
customer_48832,76,75,T
customer_48833,11,48,T
customer_48838,18,88,T
customer_48840,61,66,T
customer_48842,41,94,T
customer_48845,37,75,T
customer_48847,43,96,T
customer_48848,98,72,T
customer_48851,19,5,T
customer_48855,84,88,T
customer_48858,59,95,T
customer_48860,42,62,T
customer_48861,82,77,T
customer_48863,45,34,T
customer_48864,20,90,T
customer_48865,6,48,T
customer_48868,41,34,T
customer_48873,45,6,T
customer_48874,4,21,T
customer_48875,14,82,T
customer_48878,7,48,T
customer_48880,40,95,T
customer_48888,48,16,T
customer_48893,66,64,T
customer_48894,21,78,T
customer_48898,44,61,T
customer_48906,18,41,T
customer_48907,48,77,T
customer_48911,83,68,T
customer_48913,94,52,T
customer_48915,3,79,T
customer_48916,53,5,T
customer_48918,3,97,T
customer_48919,98,1,T
customer_48920,44,82,T
customer_48922,50,74,T
customer_48927,52,74,T
customer_48928,13,91,T
customer_48929,47,32,T
customer_48930,45,36,T
customer_48943,84,44,T
customer_48946,62,92,T
customer_48948,59,77,T
customer_48951,47,87,T
customer_48952,1,46,T
customer_48954,60,46,T
customer_48957,38,64,T
customer_48961,93,11,T
customer_48971,25,53,T
customer_48978,24,56,T
customer_48979,32,68,T
customer_48980,16,3,T
customer_48984,37,99,T
customer_48985,9,1,T
customer_48994,50,81,T
customer_48995,91,64,T
customer_48996,61,10,T
customer_48997,96,20,T
customer_48998,20,60,T
customer_49009,63,3,T
customer_49011,91,89,T
customer_49015,96,4,T
customer_49016,78,62,T
customer_49021,2,24,T
customer_49022,72,80,T
customer_49027,32,55,T
customer_49028,95,8,T
customer_49029,61,75,T
customer_49033,11,83,T
customer_49034,69,46,T
customer_49036,17,99,T
customer_49039,33,2,T
customer_49041,8,65,T
customer_49045,10,42,T
customer_49046,29,1,T
customer_49050,69,46,T
customer_49052,3,41,T
customer_49053,20,59,T
customer_49059,91,43,T
customer_49061,47,93,T
customer_49062,67,81,T
customer_49065,17,79,T
customer_49066,1,92,T
customer_49072,47,21,T
customer_49078,92,65,T
customer_49079,33,72,T
customer_49081,56,35,T
customer_49084,68,93,T
customer_49086,96,94,T
customer_49088,60,96,T
customer_49091,2,16,T
customer_49092,86,53,T
customer_49095,78,77,T
customer_49102,24,1,T
customer_49105,89,86,T
customer_49106,35,78,T
customer_49109,40,80,T
customer_49111,14,97,T
customer_49113,53,11,T
customer_49117,19,50,T
customer_49118,49,82,T
customer_49123,56,69,T
customer_49124,24,67,T
customer_49125,51,6,T
customer_49127,47,31,T
customer_49128,75,11,F
customer_49130,3,61,T
customer_49133,92,45,T
customer_49135,82,65,T
customer_49139,86,96,T
customer_49140,100,39,T
customer_49145,23,64,T
customer_49147,25,73,T
customer_49148,54,20,T
customer_49149,56,74,T
customer_49150,5,15,T
customer_49153,90,97,T
customer_49155,41,47,F
customer_49159,11,96,T
customer_49160,98,13,T
customer_49162,14,42,T
customer_49164,96,85,T
customer_49165,71,80,T
customer_49167,44,58,T
customer_49176,63,90,T
customer_49180,75,54,T
customer_49182,90,67,T
customer_49190,47,82,T
customer_49193,12,26,F
customer_49204,96,31,T
customer_49207,44,39,T
customer_49208,20,3,T
customer_49211,5,43,T
customer_49217,16,72,T
customer_49219,89,5,T
customer_49221,46,64,T
customer_49222,28,61,T
customer_49224,85,67,T
customer_49233,94,42,T
customer_49236,34,58,T
customer_49239,93,63,T
customer_49240,89,49,T
customer_49242,56,76,T
customer_49244,61,82,T
customer_49245,50,76,T
customer_49246,60,53,T
customer_49248,14,65,T
customer_49257,59,70,T
customer_49258,58,88,T
customer_49259,31,81,T
customer_49260,4,99,T
customer_49262,29,75,T
customer_49264,2,68,T
customer_49265,91,43,T
customer_49267,20,45,T
customer_49268,24,50,T
customer_49270,79,82,T
customer_49271,86,71,T
customer_49273,89,94,T
customer_49275,6,95,T
customer_49280,44,28,T
customer_49281,6,5,T
customer_49284,98,98,T
customer_49285,53,66,T
customer_49287,17,46,T
customer_49290,49,99,T
customer_49296,94,93,T
customer_49297,5,98,T
customer_49300,31,47,T
customer_49301,74,4,T
customer_49304,45,3,T
customer_49309,62,98,T
customer_49313,88,70,T
customer_49314,20,63,T
customer_49315,66,7,T
customer_49319,40,59,T
customer_49320,8,66,T
customer_49324,55,80,T
customer_49325,19,85,T
customer_49326,10,40,T
customer_49327,56,96,T
customer_49328,14,7,T
customer_49329,88,100,T
customer_49330,17,41,T
customer_49332,45,51,F
customer_49335,73,85,T
customer_49337,85,87,T
customer_49341,78,45,T
customer_49348,3,93,T
customer_49352,100,70,T
customer_49358,79,54,T
customer_49360,10,34,T
customer_49363,3,51,T
customer_49364,12,56,T
customer_49366,29,81,T
customer_49368,36,8,T
customer_49372,91,2,T
customer_49374,96,18,T
customer_49375,80,88,T
customer_49377,49,71,T
customer_49379,45,11,T
customer_49380,18,100,T
customer_49381,61,80,T
customer_49385,53,88,T
customer_49387,64,47,T
customer_49392,74,71,T
customer_49395,60,76,T
customer_49397,22,84,T
customer_49398,54,37,T
customer_49403,89,70,T
customer_49406,13,71,T
customer_49412,33,62,T
