PROPERTY_ID,TOWNSHIP,COUNTY,VALUE_AT_LAST_APPRAISAL
29367,53,Western,152.500000
29368,53,Western,263.200000
29369,53,Western,214.500000
29370,53,Western,194.400000
29371,53,Western,183.900000
29372,53,Western,135.000000
29373,53,Western,155.600000
29374,53,Western,201.000000
29375,53,Western,197.500000
29376,53,Western,193.400000
29377,53,Western,173.100000
29378,53,Western,132.800000
29379,53,Western,183.200000
29380,53,Western,141.400000
29381,53,Western,186.100000
29382,53,Western,220.300000
29383,53,Western,183.700000
29384,53,Western,202.300000
29385,53,Western,250.500000
29386,53,Western,205.600000
29387,53,Western,207.000000
29388,53,Western,168.100000
29389,53,Western,182.000000
29390,53,Western,155.900000
29441,53,Western,177.400000
29442,53,Western,177.400000
29443,53,Western,180.800000
29444,53,Western,153.200000
29445,53,Western,174.800000
29446,53,Western,198.600000
29447,53,Western,198.600000
29448,53,Western,164.000000
29449,53,Western,182.400000
29450,53,Western,173.900000
29451,53,Western,201.900000
29452,53,Western,148.400000
29453,53,Western,194.300000
29454,53,Western,197.000000
29455,53,Western,207.600000
29456,53,Western,178.100000
29457,53,Western,145.500000
29458,53,Western,186.100000
29459,53,Western,241.500000
29460,53,Western,143.300000
29461,53,Western,151.700000
29462,53,Western,176.100000
29463,53,Western,186.200000
29464,53,Western,181.800000
29465,53,Western,171.500000
29466,53,Western,165.000000
29467,53,Western,213.700000
29468,53,Western,134.500000
29469,53,Western,173.100000
29470,53,Western,184.100000
29471,53,Western,215.800000
29472,53,Western,177.100000
29473,53,Western,159.400000
29474,53,Western,200.200000
29475,53,Western,163.200000
29476,53,Western,148.100000
29477,53,Western,188.200000
29478,53,Western,169.300000
29479,53,Western,192.100000
29480,53,Western,155.200000
29481,53,Western,159.100000
29482,53,Western,168.200000
29483,53,Western,192.600000
29484,53,Western,128.100000
29485,53,Western,186.500000
29486,53,Western,208.000000
29487,53,Western,151.500000
29488,53,Western,195.200000
29489,53,Western,177.200000
29490,53,Western,219.200000
29491,53,Western,168.900000
29492,53,Western,230.900000
29493,53,Western,218.500000
29521,53,Western,210.400000
29522,53,Western,175.400000
29523,53,Western,169.400000
29524,53,Western,190.300000
29525,53,Western,176.300000
29526,53,Western,213.000000
29527,53,Western,119.000000
29528,53,Western,203.500000
29529,53,Western,195.200000
29530,53,Western,178.500000
29531,53,Western,209.600000
29532,53,Western,126.300000
29533,53,Western,227.200000
29534,53,Western,190.200000
29535,53,Western,194.800000
29536,53,Western,186.900000
29537,53,Western,181.700000
29538,53,Western,218.300000
29539,53,Western,202.900000
29540,53,Western,162.800000
29541,53,Western,166.800000
29542,53,Western,186.800000
29543,53,Western,178.200000
29544,53,Western,200.500000
29545,53,Western,126.100000
29546,53,Western,201.400000
29547,53,Western,225.300000
29548,53,Western,163.000000
29549,53,Western,207.300000
29550,53,Western,173.800000
29551,53,Western,188.500000
29552,53,Western,178.200000
29553,53,Western,201.600000
29554,53,Western,242.200000
29555,53,Western,232.200000
29556,53,Western,191.500000
29557,53,Western,221.100000
29558,53,Western,205.100000
29559,53,Western,195.200000
29560,53,Western,213.900000
29561,53,Western,223.100000
29562,53,Western,202.500000
29563,53,Western,188.800000
29564,53,Western,155.500000
29565,53,Western,203.900000
29566,53,Western,165.700000
29567,53,Western,206.800000
29681,54,Western,143.100000
29682,54,Western,147.800000
29683,54,Western,176.000000
29684,54,Western,197.100000
29685,54,Western,175.700000
29686,54,Western,183.300000
29687,54,Western,198.100000
29688,54,Western,157.800000
29689,54,Western,195.300000
29690,54,Western,160.600000
29691,54,Western,211.500000
29692,54,Western,135.700000
29693,54,Western,182.700000
29694,54,Western,197.300000
29695,54,Western,214.500000
29696,54,Western,206.500000
29697,54,Western,282.200000
29698,54,Western,141.000000
29699,54,Western,191.900000
29700,54,Western,171.200000
29701,54,Western,184.500000
29702,54,Western,205.800000
29703,54,Western,183.000000
29704,54,Western,230.300000
29705,54,Western,170.900000
29706,54,Western,166.100000
29707,54,Western,225.500000
29708,54,Western,159.500000
29709,54,Western,125.000000
29710,54,Western,186.900000
29711,54,Western,192.300000
29712,54,Western,143.500000
29713,54,Western,123.200000
29714,54,Western,195.200000
29715,54,Western,168.100000
29716,54,Western,217.400000
29717,54,Western,172.400000
29718,54,Western,192.300000
29719,54,Western,170.900000
29720,54,Western,120.000000
29721,54,Western,157.000000
29722,54,Western,131.400000
29723,54,Western,175.600000
29724,54,Western,119.300000
29725,54,Western,132.300000
29726,54,Western,229.400000
29727,54,Western,177.500000
29728,54,Western,218.300000
29729,54,Western,163.000000
29730,54,Western,259.300000
29731,54,Western,162.900000
29732,54,Western,167.100000
29733,54,Western,92.300000
29734,54,Western,216.500000
29735,54,Western,212.800000
29736,54,Western,179.100000
29737,54,Western,163.200000
29738,54,Western,162.100000
29739,54,Western,176.300000
29740,54,Western,153.600000
29741,54,Western,181.400000
29742,54,Western,167.700000
29743,54,Western,191.500000
29744,54,Western,215.000000
29745,54,Western,203.600000
29746,54,Western,196.700000
29761,54,Western,163.800000
29762,54,Western,135.800000
29763,54,Western,180.400000
29764,54,Western,202.000000
29765,54,Western,189.500000
29766,54,Western,198.000000
29767,54,Western,147.900000
29768,54,Western,151.600000
29769,54,Western,122.400000
29770,54,Western,144.900000
29771,54,Western,179.000000
29772,54,Western,194.300000
29773,54,Western,177.900000
29774,54,Western,202.200000
29775,54,Western,194.800000
29776,54,Western,231.200000
29777,54,Western,186.700000
29778,54,Western,153.200000
29779,54,Western,157.700000
29780,54,Western,176.900000
29781,54,Western,178.800000
29782,54,Western,246.300000
29783,54,Western,137.700000
29784,54,Western,144.800000
29785,54,Western,169.900000
29786,54,Western,182.200000
29787,54,Western,139.400000
29788,54,Western,176.700000
29789,54,Western,163.700000
29790,54,Western,206.000000
29791,54,Western,218.500000
29792,54,Western,213.300000
29793,54,Western,161.400000
29794,54,Western,198.100000
29795,54,Western,173.700000
29796,54,Western,172.200000
29797,54,Western,173.700000
29798,54,Western,139.800000
29799,54,Western,203.100000
29800,54,Western,183.600000
29801,54,Western,134.900000
29802,54,Western,232.600000
29803,54,Western,167.100000
29804,54,Western,158.200000
29805,54,Western,179.300000
29806,54,Western,181.800000
29807,54,Western,227.900000
29808,54,Western,151.700000
29809,54,Western,153.900000
29810,54,Western,161.400000
29811,54,Western,204.400000
29812,54,Western,179.800000
29813,54,Western,132.200000
29814,54,Western,198.300000
29815,54,Western,192.000000
29816,54,Western,188.100000
29817,54,Western,212.600000
29841,54,Western,165.400000
29842,54,Western,202.900000
29843,54,Western,186.600000
29844,54,Western,152.700000
29845,54,Western,121.300000
29846,54,Western,174.100000
29847,54,Western,173.000000
29848,54,Western,210.000000
29849,54,Western,219.200000
29850,54,Western,162.300000
29851,54,Western,191.800000
29852,54,Western,194.100000
29853,54,Western,205.300000
29854,54,Western,177.400000
29855,54,Western,165.600000
29856,54,Western,157.500000
29857,54,Western,179.000000
29858,54,Western,179.300000
29859,54,Western,116.800000
29860,54,Western,214.200000
29861,54,Western,158.600000
29862,54,Western,169.800000
29863,54,Western,151.300000
29864,54,Western,192.600000
29865,54,Western,189.200000
30241,55,Western,122.100000
30242,55,Western,223.400000
30243,55,Western,133.600000
30244,55,Western,182.000000
30245,55,Western,151.400000
30246,55,Western,219.800000
30247,55,Western,183.400000
30248,55,Western,117.700000
30249,55,Western,247.400000
30250,55,Western,229.200000
30251,55,Western,163.700000
30252,55,Western,171.800000
30253,55,Western,123.200000
30254,55,Western,167.200000
30255,55,Western,202.500000
30256,55,Western,202.000000
30257,55,Western,184.100000
30258,55,Western,165.900000
30259,55,Western,149.800000
30260,55,Western,132.200000
30261,55,Western,169.000000
30262,55,Western,204.700000
30263,55,Western,132.700000
30264,55,Western,213.600000
30265,55,Western,183.500000
30266,55,Western,180.300000
30267,55,Western,227.200000
30268,55,Western,160.100000
30269,55,Western,176.200000
30270,55,Western,196.700000
30271,55,Western,179.700000
30272,55,Western,196.700000
30273,55,Western,168.400000
30274,55,Western,157.500000
30275,55,Western,206.500000
30276,55,Western,189.000000
30277,55,Western,193.300000
30278,55,Western,152.200000
30279,55,Western,198.100000
30280,55,Western,211.900000
30281,55,Western,187.300000
30282,55,Western,130.300000
30283,55,Western,186.700000
30284,55,Western,156.700000
30285,55,Western,193.100000
30286,55,Western,194.800000
30287,55,Western,221.500000
30288,55,Western,193.900000
30289,55,Western,208.400000
30290,55,Western,203.100000
30291,55,Western,179.700000
30292,55,Western,188.800000
30293,55,Western,185.800000
30294,55,Western,183.000000
30295,55,Western,155.000000
30296,55,Western,189.200000
30297,55,Western,143.300000
30298,55,Western,205.400000
30321,55,Western,160.300000
30322,55,Western,176.100000
30323,55,Western,186.900000
30324,55,Western,159.800000
30325,55,Western,220.500000
30326,55,Western,166.000000
30327,55,Western,189.500000
30328,55,Western,173.000000
30329,55,Western,178.900000
30330,55,Western,234.900000
30331,55,Western,208.100000
30332,55,Western,176.600000
30333,55,Western,198.800000
30334,55,Western,219.600000
30335,55,Western,207.200000
30336,55,Western,139.800000
30337,55,Western,186.800000
30338,55,Western,152.300000
30339,55,Western,220.900000
30340,55,Western,152.800000
30341,55,Western,199.200000
30342,55,Western,147.200000
30343,55,Western,216.600000
30344,55,Western,192.100000
30345,55,Western,154.500000
30346,55,Western,235.900000
30347,55,Western,163.000000
30348,55,Western,171.200000
30349,55,Western,177.200000
30350,55,Western,157.900000
30351,55,Western,164.300000
30352,55,Western,193.900000
30353,55,Western,172.700000
30354,55,Western,234.600000
30355,55,Western,151.800000
30356,55,Western,131.100000
30357,55,Western,207.700000
30358,55,Western,177.200000
30359,55,Western,181.300000
30360,55,Western,160.400000
30361,55,Western,176.200000
30362,55,Western,209.800000
30363,55,Western,145.100000
30364,55,Western,199.500000
30365,55,Western,131.000000
30366,55,Western,190.100000
30367,55,Western,146.300000
30368,55,Western,179.800000
30369,55,Western,177.700000
30370,55,Western,200.000000
30371,55,Western,103.100000
30372,55,Western,207.200000
30373,55,Western,169.000000
30401,55,Western,237.000000
30402,55,Western,201.000000
30403,55,Western,226.400000
30404,55,Western,160.400000
30405,55,Western,195.500000
30406,55,Western,146.000000
30407,55,Western,138.600000
30408,55,Western,231.600000
30409,55,Western,161.500000
30410,55,Western,168.500000
30411,55,Western,166.000000
30412,55,Western,212.000000
30413,55,Western,142.400000
30414,55,Western,137.500000
30415,55,Western,160.800000
30416,55,Western,212.800000
30417,55,Western,148.300000
30418,55,Western,230.500000
30419,55,Western,156.300000
30420,55,Western,157.900000
30801,56,Western,162.200000
30802,56,Western,109.400000
30803,56,Western,176.600000
30804,56,Western,195.700000
30805,56,Western,181.300000
30806,56,Western,187.000000
30807,56,Western,241.400000
30808,56,Western,215.400000
30809,56,Western,234.900000
30810,56,Western,189.600000
30811,56,Western,151.800000
30812,56,Western,207.000000
30813,56,Western,213.400000
30814,56,Western,191.800000
30815,56,Western,163.700000
30816,56,Western,165.600000
30817,56,Western,208.800000
30818,56,Western,176.800000
30819,56,Western,290.700000
30820,56,Western,171.400000
30821,56,Western,209.200000
30822,56,Western,171.300000
30823,56,Western,209.600000
30824,56,Western,208.600000
30825,56,Western,162.700000
30826,56,Western,143.600000
30827,56,Western,186.300000
30881,56,Western,173.000000
30882,56,Western,216.000000
30883,56,Western,194.700000
30884,56,Western,166.400000
30885,56,Western,155.200000
30886,56,Western,224.200000
30887,56,Western,206.200000
30888,56,Western,203.800000
30889,56,Western,217.100000
30890,56,Western,177.800000
30891,56,Western,158.100000
30892,56,Western,191.100000
30893,56,Western,238.200000
30894,56,Western,186.700000
30895,56,Western,199.600000
30896,56,Western,195.500000
30897,56,Western,173.800000
30898,56,Western,133.200000
30899,56,Western,159.900000
30900,56,Western,215.300000
30901,56,Western,200.100000
30902,56,Western,240.700000
30903,56,Western,199.100000
30904,56,Western,186.100000
30905,56,Western,201.700000
30906,56,Western,177.800000
30907,56,Western,211.400000
30908,56,Western,228.300000
30909,56,Western,166.100000
30910,56,Western,177.500000
30911,56,Western,206.600000
30912,56,Western,219.600000
30961,56,Western,218.400000
30962,56,Western,168.000000
30963,56,Western,211.300000
30964,56,Western,184.800000
30965,56,Western,210.700000
30966,56,Western,202.200000
30967,56,Western,207.000000
30968,56,Western,159.600000
30969,56,Western,179.800000
30970,56,Western,204.900000
30971,56,Western,227.900000
30972,56,Western,180.500000
30973,56,Western,237.400000
30974,56,Western,179.900000
30975,56,Western,205.200000
30976,56,Western,167.600000
30977,56,Western,240.700000
30978,56,Western,198.000000
30979,56,Western,266.000000
30980,56,Western,183.700000
30981,56,Western,178.900000
30982,56,Western,246.600000
30983,56,Western,230.600000
30984,56,Western,222.700000
30985,56,Western,230.500000
31041,56,Western,243.400000
31042,56,Western,216.800000
31043,56,Western,217.500000
31044,56,Western,229.100000
31045,56,Western,182.600000
31046,56,Western,242.900000
31047,56,Western,222.500000
31048,56,Western,277.000000
31049,56,Western,197.300000
31050,56,Western,207.600000
31051,56,Western,240.100000
31052,56,Western,156.800000
31053,56,Western,187.800000
31054,56,Western,214.100000
31055,56,Western,197.800000
31056,56,Western,178.100000
31057,56,Western,191.800000
31058,56,Western,212.700000
31059,56,Western,189.400000
31060,56,Western,157.200000
31061,56,Western,161.300000
31062,56,Western,223.700000
31063,56,Western,156.900000
31064,56,Western,217.400000
31065,56,Western,197.800000
31066,56,Western,212.700000
31067,56,Western,243.600000
31068,56,Western,161.800000
31069,56,Western,250.200000
31070,56,Western,206.200000
31071,56,Western,208.800000
31072,56,Western,246.000000
31073,56,Western,211.600000
31074,56,Western,246.600000
31075,56,Western,202.000000
31076,56,Western,219.300000
31077,56,Western,223.700000
31078,56,Western,250.500000
31079,56,Western,221.200000
31080,56,Western,217.900000
31081,56,Western,171.800000
31082,56,Western,169.300000
31083,56,Western,170.700000
31084,56,Western,195.800000
31085,56,Western,183.400000
31086,56,Western,167.500000
31087,56,Western,205.300000
31088,56,Western,206.400000
31089,56,Western,225.700000
31090,56,Western,177.200000
31091,56,Western,155.600000
31092,56,Western,157.200000
31093,56,Western,230.400000
31094,56,Western,172.900000
31095,56,Western,197.700000
31096,56,Western,195.000000
31097,56,Western,227.200000
31098,56,Western,202.400000
31099,56,Western,238.200000
31100,56,Western,232.500000
31101,56,Western,223.700000
31121,56,Western,183.900000
31122,56,Western,220.400000
31123,56,Western,202.700000
31124,56,Western,162.600000
31125,56,Western,195.700000
31126,56,Western,132.900000
31127,56,Western,179.800000
31128,56,Western,165.300000
31129,56,Western,207.600000
31130,56,Western,215.300000
31131,56,Western,157.300000
31132,56,Western,204.700000
31133,56,Western,179.300000
31134,56,Western,150.600000
31135,56,Western,174.200000
31136,56,Western,217.700000
31137,56,Western,257.900000
31138,56,Western,195.000000
31139,56,Western,215.700000
31140,56,Western,174.400000
31141,56,Western,207.100000
31142,56,Western,202.200000
31201,56,Western,216.100000
31202,56,Western,157.100000
31203,56,Western,139.500000
31204,56,Western,182.100000
31205,56,Western,167.200000
31206,56,Western,204.200000
31207,56,Western,231.600000
31208,56,Western,159.900000
31209,56,Western,129.400000
31210,56,Western,149.800000
31211,56,Western,152.100000
31212,56,Western,191.300000
31213,56,Western,247.800000
31214,56,Western,129.900000
31215,56,Western,207.600000
31216,56,Western,170.000000
31217,56,Western,180.900000
31218,56,Western,209.300000
31219,56,Western,202.200000
31220,56,Western,245.800000
31221,56,Western,159.900000
31222,56,Western,181.800000
31223,56,Western,155.900000
31224,56,Western,234.400000
31225,56,Western,223.100000
31226,56,Western,187.300000
31227,56,Western,194.200000
31228,56,Western,210.700000
33601,61,Northern,98.300000
33602,61,Northern,93.200000
33603,61,Northern,120.000000
33604,61,Northern,112.100000
33605,61,Northern,122.300000
33606,61,Northern,112.300000
33607,61,Northern,96.500000
33608,61,Northern,116.000000
33609,61,Northern,147.500000
33610,61,Northern,111.100000
33611,61,Northern,107.500000
33612,61,Northern,121.600000
33613,61,Northern,79.800000
33614,61,Northern,108.400000
33615,61,Northern,152.300000
33616,61,Northern,112.700000
33617,61,Northern,102.700000
33618,61,Northern,93.900000
33619,61,Northern,92.400000
33620,61,Northern,147.800000
33621,61,Northern,94.300000
33622,61,Northern,118.500000
33623,61,Northern,114.500000
33624,61,Northern,137.400000
33625,61,Northern,114.400000
33626,61,Northern,89.900000
33627,61,Northern,89.600000
33628,61,Northern,124.800000
33629,61,Northern,101.400000
33630,61,Northern,117.100000
33631,61,Northern,127.000000
33632,61,Northern,122.800000
33633,61,Northern,129.600000
33634,61,Northern,125.500000
33635,61,Northern,69.100000
33636,61,Northern,149.000000
33637,61,Northern,89.500000
33638,61,Northern,119.600000
33639,61,Northern,111.700000
33640,61,Northern,106.000000
33641,61,Northern,113.000000
33642,61,Northern,115.400000
33643,61,Northern,129.500000
33644,61,Northern,106.600000
33645,61,Northern,85.200000
33646,61,Northern,108.300000
33681,61,Northern,123.800000
33682,61,Northern,142.900000
33683,61,Northern,102.000000
33684,61,Northern,111.200000
33685,61,Northern,110.000000
33686,61,Northern,131.800000
33687,61,Northern,67.700000
33688,61,Northern,87.200000
33689,61,Northern,156.900000
33690,61,Northern,112.800000
33691,61,Northern,81.200000
33692,61,Northern,100.600000
33693,61,Northern,82.600000
33694,61,Northern,124.300000
33695,61,Northern,102.200000
33696,61,Northern,130.900000
33697,61,Northern,111.000000
33698,61,Northern,88.100000
33699,61,Northern,114.800000
33700,61,Northern,105.900000
33701,61,Northern,99.100000
33702,61,Northern,137.000000
33703,61,Northern,116.400000
33704,61,Northern,81.000000
33705,61,Northern,104.400000
33706,61,Northern,98.100000
33707,61,Northern,120.100000
33708,61,Northern,113.100000
33761,61,Northern,103.700000
33762,61,Northern,128.900000
33763,61,Northern,105.200000
33764,61,Northern,106.600000
33765,61,Northern,92.600000
33766,61,Northern,114.700000
33767,61,Northern,85.300000
33768,61,Northern,107.700000
33769,61,Northern,112.200000
33770,61,Northern,115.200000
33771,61,Northern,103.700000
33772,61,Northern,135.000000
33773,61,Northern,95.300000
33774,61,Northern,105.000000
33775,61,Northern,116.500000
33776,61,Northern,102.200000
33777,61,Northern,129.500000
33778,61,Northern,111.300000
33779,61,Northern,113.800000
33780,61,Northern,98.300000
33781,61,Northern,82.100000
33782,61,Northern,104.900000
33783,61,Northern,89.400000
33784,61,Northern,127.200000
33785,61,Northern,111.400000
33786,61,Northern,108.600000
33787,61,Northern,104.300000
33788,61,Northern,126.400000
33789,61,Northern,104.600000
33790,61,Northern,127.000000
33791,61,Northern,80.800000
33792,61,Northern,97.400000
33793,61,Northern,105.500000
33794,61,Northern,141.400000
33795,61,Northern,129.200000
33796,61,Northern,104.500000
33797,61,Northern,104.500000
33798,61,Northern,91.500000
33799,61,Northern,101.200000
33800,61,Northern,142.700000
33801,61,Northern,142.500000
33802,61,Northern,114.200000
33803,61,Northern,93.200000
33804,61,Northern,120.700000
33805,61,Northern,128.300000
33806,61,Northern,89.500000
33807,61,Northern,129.100000
33808,61,Northern,79.100000
33809,61,Northern,114.600000
33810,61,Northern,103.200000
33811,61,Northern,141.900000
33812,61,Northern,143.100000
33813,61,Northern,97.200000
33814,61,Northern,115.800000
33815,61,Northern,120.400000
33816,61,Northern,119.100000
33817,61,Northern,74.200000
33818,61,Northern,99.100000
33841,61,Northern,121.900000
33842,61,Northern,90.400000
33843,61,Northern,150.500000
33844,61,Northern,138.700000
33845,61,Northern,81.800000
33846,61,Northern,117.000000
33847,61,Northern,107.200000
33848,61,Northern,134.900000
33849,61,Northern,100.800000
33850,61,Northern,115.200000
33851,61,Northern,112.700000
33852,61,Northern,114.100000
33853,61,Northern,110.500000
33854,61,Northern,126.500000
33855,61,Northern,115.400000
33856,61,Northern,123.900000
33857,61,Northern,108.900000
33858,61,Northern,104.400000
33859,61,Northern,127.700000
33860,61,Northern,77.700000
34161,62,Northern,134.300000
34162,62,Northern,110.500000
34163,62,Northern,123.100000
34164,62,Northern,135.000000
34165,62,Northern,80.000000
34166,62,Northern,94.400000
34167,62,Northern,84.200000
34168,62,Northern,77.400000
34169,62,Northern,91.500000
34170,62,Northern,101.300000
34171,62,Northern,64.200000
34172,62,Northern,87.500000
34173,62,Northern,104.700000
34174,62,Northern,125.200000
34175,62,Northern,97.800000
34176,62,Northern,77.900000
34177,62,Northern,99.400000
34178,62,Northern,109.600000
34179,62,Northern,110.400000
34180,62,Northern,104.000000
34181,62,Northern,106.700000
34182,62,Northern,126.100000
34183,62,Northern,91.400000
34184,62,Northern,112.900000
34185,62,Northern,110.900000
34186,62,Northern,76.100000
34187,62,Northern,99.600000
34188,62,Northern,120.900000
34189,62,Northern,128.900000
34190,62,Northern,114.000000
34191,62,Northern,97.200000
34192,62,Northern,97.000000
34193,62,Northern,87.300000
34194,62,Northern,79.200000
34195,62,Northern,145.200000
34196,62,Northern,110.600000
34197,62,Northern,119.400000
34198,62,Northern,107.600000
34199,62,Northern,132.400000
34200,62,Northern,91.200000
34201,62,Northern,116.900000
34202,62,Northern,123.100000
34203,62,Northern,80.900000
34204,62,Northern,79.800000
34205,62,Northern,86.900000
34206,62,Northern,108.800000
34207,62,Northern,92.900000
34208,62,Northern,96.200000
34209,62,Northern,109.900000
34210,62,Northern,70.400000
34211,62,Northern,103.100000
34212,62,Northern,90.400000
34213,62,Northern,106.000000
34214,62,Northern,121.900000
34215,62,Northern,113.200000
34216,62,Northern,110.300000
34217,62,Northern,147.100000
34218,62,Northern,88.700000
34219,62,Northern,81.400000
34241,62,Northern,85.700000
34242,62,Northern,126.500000
34243,62,Northern,121.500000
34244,62,Northern,95.900000
34245,62,Northern,72.700000
34246,62,Northern,152.900000
34247,62,Northern,97.000000
34248,62,Northern,88.900000
34249,62,Northern,135.300000
34250,62,Northern,91.700000
34251,62,Northern,110.100000
34252,62,Northern,135.900000
34253,62,Northern,109.800000
34254,62,Northern,101.300000
34255,62,Northern,84.900000
34256,62,Northern,131.600000
34257,62,Northern,84.400000
34258,62,Northern,112.700000
34259,62,Northern,117.500000
34260,62,Northern,105.000000
34261,62,Northern,111.400000
34262,62,Northern,100.500000
34263,62,Northern,96.000000
34264,62,Northern,121.600000
34265,62,Northern,108.800000
34266,62,Northern,81.300000
34267,62,Northern,112.800000
34268,62,Northern,106.400000
34269,62,Northern,121.300000
34270,62,Northern,112.300000
34271,62,Northern,134.200000
34272,62,Northern,128.100000
34273,62,Northern,143.400000
34274,62,Northern,107.000000
34275,62,Northern,91.700000
34276,62,Northern,66.400000
34277,62,Northern,162.900000
34278,62,Northern,147.300000
34279,62,Northern,116.900000
34280,62,Northern,99.000000
34281,62,Northern,92.900000
34282,62,Northern,116.200000
34283,62,Northern,86.100000
34284,62,Northern,86.500000
34285,62,Northern,149.800000
34286,62,Northern,73.200000
34287,62,Northern,109.400000
34288,62,Northern,78.500000
34289,62,Northern,116.300000
34290,62,Northern,87.200000
34291,62,Northern,112.500000
34292,62,Northern,89.000000
34293,62,Northern,101.800000
34294,62,Northern,108.900000
34295,62,Northern,129.700000
34296,62,Northern,102.100000
34297,62,Northern,87.900000
34298,62,Northern,122.300000
34299,62,Northern,110.100000
34300,62,Northern,102.500000
34301,62,Northern,106.800000
34302,62,Northern,128.300000
34303,62,Northern,102.800000
34304,62,Northern,122.900000
34321,62,Northern,113.600000
34322,62,Northern,109.500000
34323,62,Northern,128.600000
34324,62,Northern,86.200000
34325,62,Northern,125.200000
34326,62,Northern,78.700000
34327,62,Northern,94.100000
34328,62,Northern,108.300000
34329,62,Northern,63.200000
34330,62,Northern,117.200000
34331,62,Northern,101.100000
34332,62,Northern,105.800000
34333,62,Northern,116.300000
34334,62,Northern,85.900000
34335,62,Northern,75.200000
34336,62,Northern,76.500000
34337,62,Northern,123.700000
34338,62,Northern,95.100000
34339,62,Northern,90.800000
34340,62,Northern,115.100000
34341,62,Northern,96.300000
34342,62,Northern,109.700000
34343,62,Northern,109.000000
34344,62,Northern,76.500000
34345,62,Northern,140.700000
34346,62,Northern,114.500000
34347,62,Northern,109.400000
34348,62,Northern,108.300000
34349,62,Northern,89.200000
34350,62,Northern,114.300000
34351,62,Northern,86.000000
34352,62,Northern,105.200000
34353,62,Northern,99.000000
34354,62,Northern,133.700000
34355,62,Northern,84.000000
34356,62,Northern,103.700000
34357,62,Northern,124.200000
34358,62,Northern,72.400000
34359,62,Northern,106.500000
34360,62,Northern,119.900000
34361,62,Northern,92.900000
34362,62,Northern,127.900000
34363,62,Northern,114.800000
34364,62,Northern,110.700000
34401,62,Northern,93.000000
34402,62,Northern,105.500000
34403,62,Northern,108.400000
34404,62,Northern,111.200000
34405,62,Northern,110.500000
34406,62,Northern,121.400000
34407,62,Northern,102.700000
34408,62,Northern,127.600000
34409,62,Northern,68.500000
34410,62,Northern,130.600000
34411,62,Northern,133.200000
34412,62,Northern,122.000000
34413,62,Northern,79.800000
34414,62,Northern,104.800000
34415,62,Northern,96.200000
34416,62,Northern,105.000000
34417,62,Northern,119.000000
34418,62,Northern,98.900000
34419,62,Northern,103.100000
34420,62,Northern,113.700000
34421,62,Northern,111.100000
34422,62,Northern,116.000000
34423,62,Northern,133.600000
34424,62,Northern,127.900000
34425,62,Northern,99.700000
34426,62,Northern,79.800000
34427,62,Northern,105.500000
34428,62,Northern,106.800000
34429,62,Northern,141.300000
34430,62,Northern,125.100000
34431,62,Northern,104.900000
34432,62,Northern,106.200000
34433,62,Northern,77.900000
34434,62,Northern,125.700000
34435,62,Northern,97.500000
34436,62,Northern,92.300000
34437,62,Northern,113.100000
34438,62,Northern,118.300000
34439,62,Northern,93.300000
34440,62,Northern,128.100000
34441,62,Northern,92.400000
34442,62,Northern,119.100000
34443,62,Northern,111.600000
34444,62,Northern,97.700000
34445,62,Northern,99.500000
34446,62,Northern,125.600000
34447,62,Northern,100.500000
34448,62,Northern,89.800000
34449,62,Northern,102.300000
34450,62,Northern,154.900000
34451,62,Northern,69.900000
34452,62,Northern,132.100000
34453,62,Northern,136.900000
34454,62,Northern,119.100000
34455,62,Northern,77.400000
34456,62,Northern,127.000000
34457,62,Northern,120.000000
34458,62,Northern,111.100000
34459,62,Northern,126.200000
34460,62,Northern,88.200000
34461,62,Northern,85.100000
34462,62,Northern,109.100000
34463,62,Northern,108.300000
34464,62,Northern,117.900000
34465,62,Northern,113.600000
34466,62,Northern,128.200000
34467,62,Northern,131.000000
34468,62,Northern,96.700000
34469,62,Northern,114.100000
34470,62,Northern,125.700000
34471,62,Northern,100.500000
34472,62,Northern,118.800000
34473,62,Northern,94.200000
34474,62,Northern,111.700000
34475,62,Northern,78.500000
34476,62,Northern,134.100000
34477,62,Northern,106.200000
34478,62,Northern,130.200000
34481,62,Northern,98.300000
34482,62,Northern,127.300000
34483,62,Northern,110.000000
34484,62,Northern,81.600000
34485,62,Northern,121.000000
34486,62,Northern,112.000000
34487,62,Northern,77.100000
34488,62,Northern,73.300000
34489,62,Northern,82.700000
34490,62,Northern,68.400000
34491,62,Northern,114.100000
34492,62,Northern,129.000000
34493,62,Northern,120.700000
34494,62,Northern,108.100000
34495,62,Northern,125.200000
34496,62,Northern,133.000000
34497,62,Northern,79.900000
34498,62,Northern,96.400000
34499,62,Northern,108.100000
34500,62,Northern,109.200000
34501,62,Northern,77.900000
34502,62,Northern,89.700000
34503,62,Northern,117.800000
34504,62,Northern,108.500000
34505,62,Northern,103.500000
34506,62,Northern,113.000000
34507,62,Northern,86.700000
34508,62,Northern,122.900000
34509,62,Northern,94.500000
34510,62,Northern,157.000000
34511,62,Northern,81.700000
34512,62,Northern,114.100000
34513,62,Northern,90.900000
34514,62,Northern,128.300000
34515,62,Northern,75.000000
34516,62,Northern,133.700000
34517,62,Northern,108.000000
34518,62,Northern,129.900000
34519,62,Northern,99.400000
34520,62,Northern,127.400000
34521,62,Northern,131.000000
34522,62,Northern,108.000000
34523,62,Northern,93.900000
34524,62,Northern,143.200000
